0.43542,0.625,0.020833,0.066667,0.13333,0.125,0.5,0.25,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.25,0.25,0.25,0.375,0.75,0.5,0
0.43264,0.625,0.16667,0.066667,0.16667,0.14583,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.875,0.25,0.25,0.25,0.375,0.75,0.5,0
0.40829,0.86842,0.026316,0.060606,0.12121,0.15789,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.75,0.5,0
0.42763,0.84211,0.026316,0.0625,0.125,0.15789,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.75,0.5,0
0.41426,0.82051,0.025641,0.0625,0.125,0.15385,0.5,0.25,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.25,0.25,0.25,0.375,0.75,0.5,0
0.41201,0.84211,0.026316,0.0625,0.125,0.15789,0.5,0.25,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.25,0.25,0.25,0.375,0.75,0.5,0
0.41859,0.84211,0.026316,0.0625,0.125,0.15789,0.5,0.25,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.25,0.25,0.25,0.375,0.75,0.5,0
0.4303,0.68182,0.022727,0.23333,0.16667,0.15909,0.625,0.25,0.5,0.375,0.375,0.5,0.5,0.5,0.625,0.5,0.25,0.25,0.25,0.375,0.875,0.5,0
0.42558,0.69767,0.023256,0.066667,0.16667,0.13953,0.625,0.375,0.375,0.375,0.375,0.5,0.25,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.5,0.625,0
0.42273,0.68182,0.022727,0.23333,0.16667,0.15909,0.625,0.25,0.5,0.375,0.375,0.5,0.5,0.5,0.625,0.5,0.25,0.25,0.25,0.375,0.875,0.5,0
0.43566,0.69767,0.023256,0.066667,0.16667,0.13953,0.625,0.375,0.5,0.5,0.375,0.5,0.25,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.75,0.625,0
0.42803,0.68182,0.022727,0.23333,0.13333,0.13636,0.5,0.25,0.5,0.5,0.375,0.5,0.5,0.5,0.625,0.625,0.25,0.25,0.25,0.375,0.75,0.5,0
0.44186,0.5814,0.023256,0.08,0.16,0.13953,0.5,0.375,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.375,0.25,0.25,0.375,0.75,0.5,0
0.43442,0.5814,0.023256,0.08,0.16,0.13953,0.5,0.375,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.375,0.25,0.25,0.375,0.75,0.5,0
0.44283,0.55814,0.023256,0.083333,0.16667,0.13953,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.375,0.25,0.25,0.375,0.75,0.625,0
0.46027,0.55814,0.023256,0.29167,0.20833,0.16279,0.625,0.375,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.375,0.25,0.25,0.375,0.875,0.5,0
0.42977,0.5814,0.023256,0.08,0.16,0.13953,0.5,0.375,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.75,0.375,0.25,0.25,0.375,0.75,0.5,0
0.28671,0.59091,0.18182,0.15385,0.26923,0.18182,0.375,0.125,0.125,0.125,0.25,0.25,0.25,0.875,0.125,0.125,0.25,1,0.625,0.125,0.125,0,1
0.27984,0.6,0.17778,0.14815,0.22222,0.17778,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.125,0.125,0.125,1,0.75,0.125,0.125,0,1
0.29209,0.61364,0.18182,0.14815,0.22222,0.18182,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.125,0.125,0.25,1,0.875,0.125,0.125,0,1
0.29196,0.59091,0.18182,0.15385,0.19231,0.18182,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0,0.125,0.125,1,1,0.125,0,0,1
0.27441,0.61364,0.18182,0.14815,0.18519,0.18182,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.625,0,0.125,0.125,1,0.625,0.125,0,0,1
0.42313,0.60417,0.0625,0.24138,0.2069,0.16667,0.5,0.5,0.75,0.625,0.375,0.375,0.375,0.5,0.25,0.25,0.25,0.25,0.75,0.25,1,1,1
0.41667,0.60417,0.0625,0.24138,0.2069,0.16667,0.5,0.375,0.75,0.625,0.375,0.375,0.375,0.5,0.25,0.25,0.25,0.25,0.75,0.25,1,0.875,1
0.40426,0.6383,0.06383,0.26667,0.2,0.17021,0.5,0.5,0.75,0.625,0.375,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.25,0.75,1,1
0.41806,0.625,0.0625,0.26667,0.2,0.16667,0.5,0.5,0.75,0.625,0.375,0.375,0.375,0.5,0.25,0.25,0.25,0.25,0.75,0.375,0.875,1,1
0.40903,0.625,0.0625,0.26667,0.2,0.16667,0.5,0.375,0.75,0.625,0.375,0.25,0.375,0.5,0.25,0.25,0.125,0.25,0.75,0.25,0.875,1,1
0.39377,0.43396,0.15094,0.17391,0.30435,0.15094,0.25,0.625,0.375,0.25,0.25,0.25,0.25,0.875,0.125,0.25,0.25,1,1,0.25,0.125,0.125,1
0.3913,0.43396,0.15094,0.17391,0.34783,0.15094,0.25,0.75,0.375,0.25,0.25,0.25,0.25,1,0.25,0.25,0.25,1,1,0.375,0.125,0.125,1
0.3913,0.42593,0.14815,0.17391,0.30435,0.14815,0.25,0.75,0.375,0.25,0.25,0.25,0.25,0.875,0.125,0.25,0.25,1,1,0.375,0.125,0.125,1
0.39705,0.43396,0.15094,0.17391,0.30435,0.15094,0.25,0.75,0.375,0.25,0.25,0.25,0.25,0.875,0.125,0.25,0.25,1,1,0.375,0.125,0.125,1
0.40689,0.43396,0.15094,0.17391,0.34783,0.15094,0.375,0.75,0.375,0.25,0.25,0.25,0.25,1,0.25,0.25,0.25,1,1,0.5,0.125,0.125,1
0.4553,0.43636,0.036364,0.29167,0.25,0.14545,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.625,0.125,0.125,0.125,0.875,0.875,0.25,1,1,1
0.42571,0.44643,0.035714,0.28,0.2,0.14286,0.375,0.625,0.25,0.375,0.375,0.5,0.5,0.625,0.125,0.125,0.125,0.875,0.625,0.25,1,0.5,1
0.43155,0.42857,0.035714,0.29167,0.20833,0.14286,0.5,0.625,0.375,0.5,0.5,0.5,0.5,0.625,0.125,0.125,0.125,0.875,0.75,0.25,1,0.875,1
0.43824,0.42857,0.035714,0.29167,0.25,0.14286,0.5,0.75,0.375,0.5,0.5,0.5,0.5,0.625,0.125,0.125,0.125,0.875,0.75,0.25,1,1,1
0.44122,0.42857,0.035714,0.29167,0.25,0.14286,0.5,0.75,0.375,0.5,0.5,0.5,0.5,0.625,0.125,0.125,0.125,0.875,0.75,0.25,1,1,1
0.37234,0.38298,0.042553,0.33333,0.33333,0.17021,0.375,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0.125,0.125,0.125,1,1,1,1
0.36111,0.375,0.041667,0.33333,0.33333,0.16667,0.375,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0.125,0.125,0.125,1,1,1,1
0.39352,0.375,0.041667,0.33333,0.33333,0.16667,0.25,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0.125,0.125,0.125,1,1,0.875,1
0.40071,0.38298,0.042553,0.33333,0.33333,0.17021,0.375,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0.125,0.125,0.125,1,1,1,1
0.36761,0.38298,0.042553,0.33333,0.33333,0.17021,0.375,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0.125,0.125,0.125,1,1,1,1
0.46791,0.45652,0.043478,0.28571,0.38095,0.17391,0.5,1,0.5,0.375,0.375,0.375,0.375,0.375,0.125,0.25,0.125,0.125,0.25,1,1,1,1
0.47196,0.46667,0.044444,0.28571,0.38095,0.17778,0.5,1,0.625,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.125,0.125,0.25,1,1,1,1
0.49586,0.45652,0.043478,0.28571,0.38095,0.17391,0.5,1,0.5,0.375,0.375,0.375,0.375,0.375,0.125,0.25,0.125,0.125,0.25,1,1,1,1
0.47937,0.46667,0.044444,0.28571,0.38095,0.17778,0.5,1,0.625,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.125,0.125,0.25,1,1,1,1
0.4963,0.46667,0.044444,0.28571,0.38095,0.17778,0.5,1,0.5,0.375,0.375,0.375,0.375,0.375,0.125,0.25,0.125,0.125,0.25,1,1,1,1
0.41302,0.3617,0.042553,0.35294,0.35294,0.17021,0.375,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0.125,0.125,0.125,1,1,1,1
0.41427,0.3617,0.042553,0.41176,0.41176,0.17021,0.25,0.875,0.375,0.375,0.375,0.375,0.375,0.375,0,0.125,0.125,0.125,0.125,0.875,1,1,1
0.35069,0.375,0.041667,0.38889,0.27778,0.16667,0.25,0.625,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0.125,0.125,0.875,1,1,1
0.34954,0.375,0.041667,0.38889,0.27778,0.16667,0.25,0.625,0.5,0.375,0.375,0.375,0.375,0.375,0,0.125,0,0.125,0.125,0.875,1,1,1
0.36761,0.38298,0.042553,0.38889,0.33333,0.17021,0.25,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0.125,0.125,0.125,0.875,1,1,1
0.46667,0.3,0.02,0.33333,0.53333,0.16,1,0.375,0.375,0.375,0.375,0.375,0.5,0.5,0.125,0.125,0.125,0.125,1,1,1,0.375,1
0.48027,0.30612,0.020408,0.33333,0.53333,0.16327,1,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.125,0.125,0.125,0.125,1,1,1,0.25,1
0.48571,0.30612,0.020408,0.33333,0.53333,0.16327,1,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.125,0.125,0.125,0.125,1,1,1,0.25,1
0.5034,0.30612,0.020408,0.33333,0.53333,0.16327,1,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.125,0.125,0.125,0.125,1,1,1,0.25,1
0.45663,0.32653,0.020408,0.3125,0.5,0.16327,1,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.125,0.125,0.125,0.125,1,1,1,0.125,1
0.23718,0.61905,0.19048,0.19231,0.26923,0.19048,0.5,0.125,0.25,0.25,0.25,0.25,0.25,0.875,0,0.25,0.25,0.875,1,0.125,0.125,0.125,1
0.24725,0.61905,0.19048,0.15385,0.30769,0.19048,0.5,0.25,0.25,0.125,0.125,0.125,0.125,1,0.125,0.25,0.25,1,0.5,0.125,0.125,0.125,1
0.23901,0.61905,0.19048,0.19231,0.30769,0.19048,0.375,0.125,0.125,0.25,0.25,0.25,0.25,1,0.125,0.125,0.25,0.75,1,0.125,0.125,0.125,1
0.22476,0.59524,0.19048,0.16,0.32,0.19048,0.5,0.25,0.25,0.25,0.25,0.25,0.25,1,0.125,0.25,0.25,1,1,0.125,0.125,0.125,1
0.26286,0.59524,0.19048,0.2,0.32,0.19048,0.5,0.125,0.25,0.25,0.25,0.25,0.25,1,0.125,0.25,0.25,0.875,1,0.125,0.125,0.125,1
0.33455,0.57143,0.16327,0.14286,0.21429,0.16327,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.125,0.25,0.125,1,1,0.125,0.125,0,1
0.33642,0.5625,0.16667,0.18519,0.25926,0.16667,0.375,0.625,0.25,0.125,0.125,0.125,0.25,0.875,0.125,0.25,0.125,0.5,1,0.5,0.125,0.125,1
0.32143,0.57143,0.16327,0.17857,0.14286,0.16327,0.25,0.375,0.25,0.25,0.25,0.25,0.25,0.5,0,0.25,0.125,0.875,1,0.125,0,0,1
0.33705,0.58333,0.16667,0.14286,0.25,0.16667,0.375,0.5,0.25,0.25,0.25,0.25,0.25,0.875,0.125,0.25,0.125,1,1,0.25,0.125,0.125,1
0.32362,0.57143,0.16327,0.17857,0.14286,0.16327,0.25,0.375,0.25,0.25,0.25,0.25,0.25,0.5,0,0.25,0.125,0.875,1,0.125,0,0,1
0.3725,0.62162,0.21622,0.17391,0.34783,0.21622,0.375,0.625,0.375,0.25,0.25,0.25,0.25,1,0.125,0.25,0.25,1,1,0.5,0.125,0.125,1
0.36374,0.64865,0.21622,0.20833,0.29167,0.21622,0.125,0.375,0.25,0.25,0.25,0.25,0.25,0.875,0,0.25,0.125,0.875,1,0.125,0.125,0.125,1
0.37319,0.63889,0.22222,0.17391,0.34783,0.22222,0.375,0.375,0.25,0.25,0.25,0.25,0.25,1,0.125,0.25,0.125,1,1,0.25,0.125,0.125,1
0.35018,0.62162,0.21622,0.17391,0.34783,0.21622,0.25,0.5,0.25,0.25,0.25,0.25,0.25,1,0.125,0.25,0.125,1,1,0.25,0.125,0.125,1
0.37346,0.59459,0.21622,0.18182,0.36364,0.21622,0.25,0.625,0.25,0.25,0.25,0.25,0.25,1,0.25,0.25,0.25,1,1,0.125,0.125,0.125,1
0.32915,0.65909,0.18182,0.17241,0.27586,0.18182,0.375,0.25,0.125,0.25,0.25,0.25,0.25,1,0.125,0.25,0.25,0.75,1,0.125,0.125,0.125,1
0.32711,0.63636,0.18182,0.17857,0.28571,0.18182,0.25,0.25,0.125,0.25,0.25,0.25,0.25,1,0.125,0.25,0.125,0.75,1,0.125,0.125,0.125,1
0.32132,0.65909,0.18182,0.17241,0.27586,0.18182,0.375,0.25,0.125,0.125,0.25,0.25,0.25,1,0.125,0.25,0.25,0.625,1,0.125,0.125,0.125,1
0.32759,0.65909,0.18182,0.17241,0.27586,0.18182,0.25,0.5,0.125,0.125,0.25,0.25,0.25,1,0.125,0.25,0.25,0.75,1,0.125,0.125,0.125,1
0.3127,0.65909,0.18182,0.17241,0.27586,0.18182,0.375,0.375,0.125,0.125,0.25,0.125,0.25,1,0.125,0.25,0.375,0.5,1,0.125,0.125,0.125,1
0.3254,0.57143,0.19048,0.16667,0.33333,0.19048,0.5,0.25,0.25,0.25,0.25,0.25,0.25,1,0.125,0.25,0.25,1,1,0.125,0.125,0.125,1
0.30095,0.59524,0.19048,0.2,0.28,0.19048,0.5,0.25,0.125,0.125,0.25,0.25,0.25,0.875,0,0.25,0.25,0.75,1,0.125,0.125,0.125,1
0.32639,0.57143,0.19048,0.16667,0.33333,0.19048,0.5,0.375,0.25,0.25,0.25,0.25,0.25,1,0.125,0.375,0.25,1,1,0.125,0.125,0.125,1
0.30286,0.59524,0.19048,0.2,0.32,0.19048,0.5,0.25,0.125,0.25,0.25,0.25,0.25,1,0.125,0.25,0.25,0.875,1,0.125,0.125,0.125,1
0.32044,0.57143,0.19048,0.20833,0.33333,0.19048,0.5,0.25,0.25,0.25,0.25,0.25,0.25,1,0.125,0.375,0.25,0.875,1,0.125,0.125,0.125,1
0.35795,0.63636,0.18182,0.21429,0.28571,0.13636,0.75,0.375,0.25,0.25,0.25,0.125,0.125,1,0.375,0.375,0.25,0.375,0.375,0.75,0.5,0.125,2
0.34326,0.65909,0.18182,0.2069,0.27586,0.11364,0.75,0.375,0.125,0.25,0.25,0.125,0.25,1,0.375,0.375,0.375,0.375,0.375,0.625,0.5,0.125,2
0.34082,0.67442,0.18605,0.2069,0.27586,0.13953,0.75,0.375,0.25,0.25,0.25,0.125,0.25,1,0.375,0.375,0.375,0.375,0.375,0.75,0.5,0.125,2
0.34082,0.67442,0.18605,0.2069,0.27586,0.13953,0.75,0.375,0.25,0.25,0.25,0.125,0.125,1,0.375,0.375,0.25,0.375,0.375,0.75,0.5,0.125,2
0.35552,0.63636,0.18182,0.21429,0.28571,0.13636,0.75,0.375,0.25,0.25,0.25,0.125,0.125,1,0.375,0.375,0.25,0.375,0.375,0.75,0.5,0.125,2
0.49746,0.85417,0.16667,0.14634,0.19512,0.14583,0.625,0.875,0.625,0.375,0.375,0.375,0.75,1,0.5,0.75,0.625,0.625,0.75,0.875,0.5,0.375,2
0.49441,0.85417,0.16667,0.14634,0.19512,0.14583,0.625,0.875,0.625,0.375,0.375,0.25,0.5,1,0.375,0.75,0.625,0.5,0.625,0.875,0.5,0.375,2
0.52181,0.85106,0.042553,0.15,0.2,0.14894,0.75,1,0.5,0.375,0.375,0.375,0.5,1,0.375,0.75,0.5,0.625,0.625,0.875,0.625,0.5,2
0.5096,0.87234,0.042553,0.12195,0.19512,0.14894,0.75,1,0.375,0.375,0.375,0.375,0.625,1,0.25,0.625,0.5,0.625,0.875,0.875,0.625,0.5,2
0.50389,0.87234,0.042553,0.14634,0.19512,0.14894,0.75,1,0.5,0.375,0.375,0.375,0.5,1,0.25,0.625,0.625,0.625,0.75,0.875,0.625,0.5,2
0.40745,0.61538,0.15385,0.21875,0.25,0.096154,0.625,0.5,0.25,0.375,0.375,0.25,0.25,1,0.375,0.5,0.5,0.375,0.5,0.375,0.625,0.375,2
0.40523,0.64706,0.15686,0.060606,0.24242,0.098039,0.625,0.375,0.125,0.375,0.375,0.25,0.25,1,0.375,0.625,0.5,0.375,0.5,0.375,0.5,0.125,2
0.41176,0.62745,0.15686,0.0625,0.25,0.098039,0.75,0.375,0.125,0.375,0.375,0.25,0.25,1,0.375,0.625,0.5,0.375,0.5,0.375,0.625,0.125,2
0.39423,0.61538,0.15385,0.0625,0.25,0.076923,0.5,0.375,0.125,0.375,0.375,0.25,0.25,1,0.375,0.5,0.5,0.375,0.5,0.375,0.5,0.125,2
0.3817,0.63462,0.15385,0.060606,0.24242,0.076923,0.5,0.375,0.125,0.375,0.375,0.25,0.25,1,0.375,0.5,0.5,0.375,0.5,0.375,0.5,0.125,2
0.53275,0.52632,0.14035,0.066667,0.23333,0.087719,0.75,0.75,0.625,0.375,0.375,0.25,0.375,0.875,0.375,0.625,0.5,0.5,0.625,0.625,0.625,0.5,2
0.5506,0.53571,0.14286,0.066667,0.26667,0.10714,0.75,0.75,0.75,0.25,0.25,0.5,0.375,1,0.5,0.75,0.625,0.5,0.75,0.625,0.5,0.375,2
0.53869,0.53571,0.14286,0.066667,0.26667,0.10714,0.75,0.75,0.75,0.25,0.25,0.375,0.375,1,0.5,0.75,0.625,0.5,0.625,0.625,0.5,0.375,2
0.54167,0.53571,0.14286,0.16667,0.26667,0.10714,0.75,0.75,0.625,0.375,0.5,0.375,0.375,1,0.375,0.625,0.625,0.625,0.75,0.625,0.625,0.5,2
0.52632,0.52632,0.14035,0.066667,0.26667,0.087719,0.75,0.625,0.625,0.375,0.375,0.25,0.375,1,0.375,0.625,0.625,0.5,0.625,0.625,0.5,0.5,2
0.39845,0.70213,0.17021,0.060606,0.24242,0.10638,0.5,0.375,0.5,0.125,0.375,0.375,0.125,1,0.25,0.625,0.375,0.5,0.375,0.375,0.5,0.375,2
